wallet,num_transactions,total_deposit,total_borrow,total_repay,total_redeem,num_liquidations,repay_ratio,borrow_deposit_ratio,liquidation_rate
0x0492641c71d27fc4ad2913abc02af5dae2d7e9ec,2,6.999999999989999e+17,0.0,0.0,790398.0,0,0.0,0.0,0.0
0x04936487d69f08a304bd6470c2f0cf6e6aa609d7,4,5.6961245747668294e+17,217969.0,217992.0,0.0,0,1.0001055195922357,3.8266192590937594e-13,0.0
0x049403324eaf7b38e6fe3bf547c1f9e13391ce3f,9,9.998260844051251e+18,2.005e+18,1784532567506745.0,1000000010000000.0,0,0.000890041180801369,0.20053487614227744,0.0
0x0494a6fe59e7b6db7cc4d8530f95f4f836e2100b,1,1.091e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0494f503912c101bfd76b88e4f5d8a33de284d1a,25,0.0,0.0,0.0,1.7396881760283896e+22,0,0.0,0.0,0.0
0x049569adb8a1e8a9349e9f1111c7b7993a4612eb,68,5.913309082281245e+21,1.3022930395208215e+21,1.3073960766724398e+21,1.7377737388918977e+19,0,1.0039185014407326,0.22023084222386377,0.0
0x0495a81819e5fe5c6d737b8b7d974ffdbd3532d9,2,9827923874498378.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0495ef8dec406418adbeb8e66b78ffbf7fd07a34,2,7209397172136929.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04962bc8ed7ea4f608dedf636790035d058b1daf,45,1.6601705449000579e+21,1.33000000000012e+21,7.702381928053279e+20,6.301891553121483e+20,0,0.5791264607558334,0.8011225136392153,0.0
0x04963f5707c9db2d613e8d402453f88a72f1c6d4,4,5.9e+21,700000000.0,700000000.0,5.9e+21,0,1.0,1.1864406779661016e-13,0.0
0x049675d578aff8a085ea67947751cc2df717b863,15,0.0,4.5030614796586624e+21,9.006293370634967e+21,7.713950880610908e+21,0,2.0000378434357184,0.0,0.0
0x0496c02f3d8eadbc5558913ef6dc5fff59077df0,2,9.5e+19,10000000.0,0.0,0.0,0,0.0,1.0526315789473685e-13,0.0
0x049702e543254ea9f16abe9d6aa9b1d1e9efbee4,1,1e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0497139c9c7c0faef171143f71b0fe54fa24dcb1,1,5918739908327777.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04973fe77a1f4ea0c3d647661fc0c95e11e538e1,1,9.08e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x049808d5eaa90a2665b9703d2246dded34f1eb73,1,1173257.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0498ee7e380650bbe94857a759ae11d071683fd0,3,0.0,0.0,0.0,46295004.0,0,0.0,0.0,0.0
0x049940feda4277b7f01ef10fca0b975c541d8fca,345,1.397737814101869e+23,2.4374640000041117e+24,2.443082466061209e+24,1.435983668897355e+24,0,1.002305045759481,17.43863531065967,0.0
0x04997f327d508cc66bf2afbaec867a5b45fcb231,6,4.772366992666648e+20,700000000.0,0.0,0.0,0,0.0,1.466777389659344e-12,0.0
0x04998145f9615270181f46cacd96e3fb2275bb64,8,3.743e+21,1175394729.0,1176204032.0,0.0,0,1.000688537203743,3.140247739780924e-13,0.0
0x0499c4984578346f1fafe15213c6f5b31bcefb21,2,4074242.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x0499f8afe7234321fd3da64116141431fc08ff35,14,6.507600588197092e+21,1.14e+22,1.1404377214722205e+22,6.510696517682215e+21,0,1.0003839662037022,1.7517977395042204,0.0
0x049a198dd6d7937a07520d6f0f6c3570d7b00d9a,28,2.0616503179475396e+21,1.0106542586420292e+21,175397616.0,197092151.0,0,1.735485844938445e-13,0.49021613890767785,0.0
0x049b8457a23bef5354c65d1cbbfa3bb897782ec1,165,3.3015817412808815e+22,3.2000000000402664e+21,3.100424143199199e+21,1.950074683499736e+22,0,0.968882544737558,0.09692324015575621,0.0
0x049c43731aa8c4cbc14252e52af0e55c5a48df15,19,9.447357645608359e+20,29565000000.0,16047633432.0,0.0,0,0.5427915924911213,3.129446466308323e-11,0.0
0x049ca02e4394a5ddea5ef9c3194d82e640187573,74,2.6075887828149306e+22,9.52403149267824e+21,9.526309062543105e+21,5.801874688842376e+22,0,1.0002391392622563,0.3652428463968505,0.0
0x049df4b2adb3260c5df50f4faa072fa821f0f89a,1,1e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x049ebefecd528c6580c11d00e353e52b49c56dd2,3,7.025386175945814e+18,0.0,0.0,2.5386176052259184e+16,0,0.0,0.0,0.0
0x049ed9ff140a2ad73db0cbd993771d16e86b4b5e,1,1108324.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x049eebc628e60f804daae62df6c3715b9273b2c2,329,1.9299915950953643e+22,8.77230213417317e+20,8.774238535974123e+20,2.1195793256427236e+21,0,1.000220740436357,0.04545254060414556,0.0
0x049fa027e31206dd10b1ef184e7f564b41eef68f,5,7e+18,2.9899999004452997e+18,0.0,0.0,0,0.0,0.4271428429207571,0.0
0x049fd5a7f8d59517260baefa017b79c0ce19f0d0,1,1107757.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04a0362b7c9bea7f14cbf1f33998ff552f731ce0,1,999694.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04a0457e163ceef461efc4d0c2a374bad426d1dc,19,1249987045.0,42411611.0,42411636.0,1.0812292293776887e+21,0,1.000000589461221,0.03392964044679359,0.0
0x04a157b002ddedb4b3fdbf6b0cd338be5acfd033,3,0.0,0.0,0.0,2.263580549022911e+20,0,0.0,0.0,0.0
0x04a2bcf8c95199866c4ccd9362fdee975eee406d,1,1100000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04a38539567837666eb4ee6e027005d14410386d,56,1.1419031699393192e+22,7.10742181111332e+21,5504257875.0,2.118003087481988e+18,0,7.744380481813282e-13,0.6224189579481603,0.0
0x04a3d07f39b643948c39ad3d3aa24ef03a6b7cfc,8,6.670000000007212e+20,0.0,0.0,2.0000229398184998e+18,0,0.0,0.0,0.0
0x04a43f4584372de76a0c687b3225ac6abeb63504,5,6.176058047092688e+20,0.0,0.0,1.5800359102283728e+17,0,0.0,0.0,0.0
0x04a4a3260cfa79343b0d5165dfed70c3236fab43,17,1.1021221999908242e+18,0.0,0.0,143719475.0,0,0.0,0.0,0.0
0x04a4f6e1c8b1917fd9b937a44b5d35fc3e12a275,2,2.33e+16,5000000000000000.0,0.0,0.0,0,0.0,0.2145922746781116,0.0
0x04a5f2cd0cdc04f4c483d3dffc71c218551500d1,4,3.012e+19,1.000000043938668e+19,0.0,0.0,0,0.0,0.33200532667286453,0.0
0x04a610f9b627d61b1be63f6dbce3cf67ee38a005,4,1.995e+22,2e+21,2e+21,1.995e+22,0,1.0,0.10025062656641603,0.0
0x04a6b09c4708f4c94670cc52b15b3dddb6c7d04c,29,1.1063612142928066e+22,26500000000.0,7130097824.0,42421385033.0,0,0.269060295245283,2.3952394261162684e-12,0.0
0x04a6b171582bf89567aa91780db5ad2479fc383c,3,5.26817970137369e+18,2.6340898680255667e+18,0.0,0.0,0,0.0,0.5000000032912169,0.0
0x04a72dd82489175d80e1c165e1aba1771955a0f0,21,2.2304280697916984e+22,1.7e+22,1.7003111465240991e+22,2.2307213547322026e+22,0,1.000183027367117,0.7621855297753514,0.0
0x04a74af2379f0263a60b5df186e0e66d32c88539,11,1.467018101015084e+20,2600000000.0,0.0,2.0000000000002248e+20,0,0.0,1.772302603629065e-11,0.0
0x04a8b2bc24fd83f62bf1a3b4365932e5a25404f6,1,1.062e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04a965e6c08deeb868d46f4706c70f2df2a0e2aa,3,2000000000000000.0,1000.0,0.0,0.0,0,0.0,5e-13,0.0
0x04a9674c700ebf21d4ab7dcbd5fc6ee6db08c398,1,1e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04a9e17c30292cef63922a16dd24ce3893775ea0,2,2200000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04aa1e3a5c1a5b16d83694daa6dde6acfee54eb8,1,1215443.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04aa925e6db233c1af8850a3dcb165ab328f9dfb,1,2e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04ab33227e660e5f2e8263a030a00b71c9323bac,10,0.0,0.0,0.0,4.189597358947886e+22,0,0.0,0.0,0.0
0x04aba30626401711e202d5f616cc3bd5fd436408,3,1000000002004232.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04ac9be993d9bb591192402243a45e1e9f72b1f8,6,4.246635237709155e+21,3.355e+21,3.3568874172199354e+21,4.24830482737368e+21,0,1.0005625684709196,0.7900372441240923,0.0
0x04ae0e27e25f13714dbd04b248b64dd748761b79,1,1.1e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04ae4c5aa43f580c6648a3bb4624c73ccae49014,1,1.0628243435377307e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04ae8c108743167c7457073ba8c1571fd5d56325,5,5.025e+18,1e+18,1.0003242144850817e+18,2.0526180586939948e+16,0,1.0003242144850817,0.19900497512437812,0.0
0x04ae99f5c4658cad9939c31bc45dd80406f8585d,1,1046292.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04afc5c09a6f06070c0cdbaf2b2604e371f50f41,2,2.005e+20,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04b0a41216bb2d497f14975b2822033f7448e8b1,2,1179797.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04b12ef29de958ef09e983938f51a52fa5f7c487,2,101338198.0,5e+19,0.0,0.0,0,0.0,493397366311.9607,0.0
0x04b16c6a736628ce683a80c5596d31cc5356cc4b,2,3.23e+17,0.0,0.0,3.2333040464653555e+17,0,0.0,0.0,0.0
0x04b195e405d68f64d1ec39cd6504dfc8ac048243,1,1e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04b223027e2abc98aa863153c652fd9ee45ef855,1,6558842488851937.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04b2c599c7edc44ffbcd800cf946d5f46db7836c,18,3.538424527607591e+21,2.1611053647095084e+20,2.167683782661219e+20,0.0,0,1.0030440061179502,0.06107535565187484,0.0
0x04b2f0087765e57f51ef3c91b2be23d0a02839a6,23,5.774226953762798e+21,9000000000.0,9028226462.0,2.5373044163451096e+21,0,1.0031362735555556,1.558650200635968e-12,0.0
0x04b351407edcbcf7d3eaf684be50036b27421a43,1,1107549.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04b3ed7b273e9d71d85e364d5101652648be0867,1,1.1e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04b432062e5c082fb32738f31fff2e635e6e7f1f,9,2.2089555541650174e+19,0.0,0.0,379667892.0,0,0.0,0.0,0.0
0x04b504db381e3058c6f83218501b74d647bbdbd5,1,10721.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04b5171a7265fe54b02418c345cf4ecb7a6deb11,4,2.45e+21,5e+20,5e+20,2.45e+21,0,1.0,0.20408163265306123,0.0
0x04b5762ee57e2fa1cc1dd2e13d284d0284f2d41e,64,3.903274426541672e+22,2.7449564054679483e+22,1.9e+22,2.7e+22,0,0.6921785702006792,0.7032445340769952,0.0
0x04b59920172985237d8c10f2ee2b3dbf7d56154c,5,2012166283.0,1710000000.0,333000000.0,333000000.0,0,0.19473684210526315,0.8498303616590319,0.0
0x04b5c5d08ddef275535c5a95a62f803fc1cd3dba,211,1.5694961101783394e+21,5.3012340000184525e+22,4.008284069852843e+22,1.2547612839405227e+21,0,0.7561039693473051,33.776662239806896,0.0
0x04b6c3d520b2521ed9bf523c03967f4a28a32b50,35,1.919561514160716e+20,7.400000000009e+19,10006057.0,197270094.0,0,1.3521698648632205e-13,0.38550470747713855,0.0
0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e,3,53076.0,9.0,0.0,62589.0,0,0.0,0.00016956816640289397,0.0
0x04b7e41c0ec19ae1572ad124fded5030d8f399d5,1,0.0,0.0,0.0,10244615740.0,0,0.0,0.0,0.0
0x04b7f0bb0ec9de8313180276279984125e9c3f7c,3,1.2998165268030726e+20,3.4575747994728856e+16,0.0,0.0,0,0.0,0.00026600483438819376,0.0
0x04b80ffd9e33286ced79539f6e2a20ca45247833,5,9.715e+21,0.0,0.0,3401.0,0,0.0,0.0,0.0
0x04b8b16b405662a4d14e27d943036dbd31aab01a,14,5.096514092996512e+21,3000000000.0,3021455946.0,4.0949414138964544e+21,0,1.007151982,5.886376345201353e-13,0.0
0x04b9164c0335c93939dc6edb65d2274e96129afe,1,1967181762903478.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04b95fbf82c747ebb71e9117c979aaa7ae0830f1,1,0.0,0.0,0.0,7272150344.0,0,0.0,0.0,0.0
0x04b98ee207121943d1e76080a5b4b93345663335,41,3.927793067391509e+19,2.400000000018525e+22,2.4030208641722044e+22,1.1245502211963157e+21,0,1.0012586933973566,611.030153279534,0.0
0x04ba162fac660a46e6b234413543a18cf101670e,1,1107486.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04bc46819f14a5580ed913688666c6f589f55403,2,1134766.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04bc88e5693ac863f9c693930354cf6a000ef077,1,9.04e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04bcedca9d869d3d6cb35c8e5751160cea90ca4a,1,9.88e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04bdc271b7afd68bbd52c9366880849c15ba42b7,25,1.288405462733123e+21,3.0000000000968577e+19,175560267.0,250720449.0,0,5.852008899811063e-12,0.02328459546991435,0.0
0x04bdc83e595387020b8cc984cb0e51320f546d74,2,1052601.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04bdfb9f9704694ca365b8e27bbdb7e093475340,5,0.0,1.0011200648828912e+19,2.002248301848509e+19,7.074100126019355e+20,0,2.000008162939704,0.0,0.0
0x04be2a942c1060db1c7615670bb55950a52f8b15,7,9.928393819656573e+18,1e+18,1418003206566008.0,1000000010000000.0,0,0.001418003206566008,0.10072122622897632,0.0
0x04bed630357309dc193bebce09a2ae1381166b33,8,1.0027733154140848e+21,302000000.0,302161587.0,0.0,0,1.0005350562913908,3.0116477508707165e-13,0.0
0x04bee613690e98a1959f236c38abaa5f2439b14a,13,1.0414160393149798e+17,1.2878257325902e+20,0.0,1.2648910459912177e+20,0,0.0,1236.610234500808,0.0
0x04bef5ce18d1211e16d3dd30252f7eca71198412,1,9.661923113650066e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04bf664ad34a7a838518ba3c22eb1174584589b1,1,6723002080636700.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c009847728a5d8094b1c88954d5f1a39d02c75,1,7e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c0186b3414b05f8e6d35b8d51f01c25f10011c,7,1.366871094908786e+19,25000000000.0,0.0,0.0,1,0.0,1.828994708653803e-09,0.5
0x04c172c3ea090370e7947415ea2d0ee6a486702b,1,1108055.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c18cbf703c72591f1800b52d801a948f55e00c,66,1.0652284517537693e+22,9.000000614392901e+17,9.002512536309073e+17,1.3490780088840537e+22,0,1.000279102416077,8.448892441405872e-05,0.0
0x04c21b856704bd1bf00faceae9a76af5742aa60d,1,1342848.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c233493c34a74c4739fc589b52d25c5776de4e,3,2000000000000000.0,6.0,0.0,0.0,0,0.0,3e-15,0.0
0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,2,5e+18,0.0,0.0,2.0103522556764285e+17,0,0.0,0.0,0.0
0x04c2596bb175752f87f3f41e7352543beec82edf,2,3e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c28766bf1e464f9a87432281d6a456342b7c3e,1,1052575.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c2c40c7ea88a5a45995542d85b9b21b333b26c,1,1082940.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c2e657cb2b0d86d7129819808430d889ed2660,20,234016692839.0,29083296980.0,29122822922.0,2.3708271177832945e+23,0,1.0013590598764364,0.12427872827007634,0.0
0x04c322117e21cd15163b9954eff247e9f32359a9,6,100000002031053.0,1000000000000.0,0.0,0.0,0,0.0,0.009999999796894704,0.0
0x04c3611d4504b454f1309e0f523db8d0f95feac2,101,4.83838298602268e+20,3.500000126262909e+17,3.5000011903856806e+17,6.239541300698369e+18,3,1.0000003040350667,0.0007233821994608226,0.375
0x04c3ef3269f17c13df50fc16197df38f90c5c587,1,1.3e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c444bcd609e73fa141cdeb401f9b6ce83d7cbd,6,4.000000000012183e+19,9.00000000000131e+22,0.0,0.0,0,0.0,2249.9999999934744,0.0
0x04c478f571836b5dbcf487f7936f3416c4df0b67,1,1247701.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c55912af70c59cefbc350eb864071f24835fcf,118,2.529088269104313e+21,1.4012361700446922e+21,2.350302304343666e+17,3.537562958132071e+17,0,0.00016773063346407218,0.5540479496751396,0.0
0x04c5b00702a584b793238546243d15f6edb61527,4,1.830000010233e+18,0.0,0.0,10233000112.0,0,0.0,0.0,0.0
0x04c5ed69842a879976fb324716396c09a6470585,2,3.4e+16,5000000000000000.0,0.0,0.0,0,0.0,0.14705882352941177,0.0
0x04c609ac41995cf128cde8e7835aeed7e8bb7d8a,1,0.0,0.0,0.0,1.2601847188778856e+16,0,0.0,0.0,0.0
0x04c665fe7d65749cb83076630cae591cb8ec8307,1,1.0257465570851186e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c66a0474f1c6dee2a36fc6254f60989ba2651a,17,1.7393300980772096e+19,787803451.0,787956510.0,2423376797.0,0,1.0001942857698907,4.5293498449253484e-11,0.0
0x04c6afa4eb74e06d5258c5a96eeedc60f24c271a,2,5074986.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c703a95f5d4215926e8b45668f709bcfef0163,2,2020344.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c873241fe90e09ceaa93cdab3cc5c55ab863cd,26,1.760670754325262e+20,146954579.0,47358311.0,1.1353716468519493e+17,0,0.3222649564393635,8.346511046372045e-13,0.0
0x04c89b6513400df610c062f09bc243a743f34fd9,85,1.1273527367669985e+22,1.4293697980940545e+22,1.5349221719690573e+21,1.5427987615152108e+21,0,0.10738453925749293,1.2678993463866286,0.0
0x04c9029e4d939213902d632ba2fb6f4fe2cbdc8c,1,1e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c9481dd5aaf3a65d387b5e8c53e805c95cb70a,12,38619000000.0,10000000000.0,10003946637.0,7.044494035584488e+18,0,1.0003946637,0.2589399000491986,0.0
0x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,9,5.851373265857748e+19,0.0,0.0,5.8513799546261774e+19,0,0.0,0.0,0.0
0x04c9a437a766af5c8de653ac66d61e9217a7455f,2,1367802.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04c9b1744e0cc0e2879bbbb41b6a77e10625b87a,3,1.5e+19,5e+18,0.0,0.0,0,0.0,0.3333333333333333,0.0
0x04c9ea8aaa2bf73bd0301a314d8d865b89843587,4,5.3e+21,9.99e+20,9.99e+20,5.3e+21,0,1.0,0.18849056603773584,0.0
0x04ca10d9c7fd91eaefbc8f78406162eb8b76bc28,1,1.000591909934697e+19,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04ca9d52ee6f8638fa959375b6963d080d4c844f,125,4.2870023241565695e+24,2.5321512196084617e+24,4000000000.0,0.0,0,1.579684486860349e-15,0.590657766929632,0.0
0x04cb9f14ec7372bc0cce89756a395787703d8bd2,1,5023990142455051.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04cc760c74225af2df2dff53f0710c61c22edad3,1,1e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04ccad654b08f198e01402063ae2a2f1fc0fe6f0,1,4092390628983314.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04ccc2b6e312d9bd573b3885b4c2bfd29c5493e3,2,297661095.0,236672602.0,0.0,0.0,0,0.0,0.7951076105528672,0.0
0x04ccd789d60c68242d38ba1691a5debe545d9d74,8,9.993975277574131e+19,0.0,0.0,1.9996360909270398e+20,0,0.0,0.0,0.0
0x04cd1eed570dbc3ab3793b06160cdf21797806c5,1,1e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04cd500c83e303daad0971760823fcb6f8c870e7,5,1.5372859453136916e+20,0.0,0.0,1.0380432867818037e+20,0,0.0,0.0,0.0
0x04cd5ffd4e9ef854e03b7e9fe865301b540048c2,4,5.9e+21,7e+20,7e+20,5.9e+21,0,1.0,0.11864406779661017,0.0
0x04cda19cb300c98a5ff01a9bafc907e8751268d8,99,3.627470844788362e+20,408500000000.0,408643912994.0,1.4002081142273452e+20,0,1.0003522961909426,1.1261289683055555e-09,0.0
0x04ce10ad684ea76ea7bf024ec8febcc7bb7b89f3,2,1000000000000000.0,55000000229232.0,0.0,0.0,0,0.0,0.055000000229232,0.0
0x04cf5e616dda9b78c09039cb39ccddb5631d066f,4,8573495470821876.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04cf852c910191225e836742eeffffccc4b99d1c,1,1.3e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04cfb28b98f11cae504cf359c247ab64c21be05e,13,0.0,0.0,0.0,11523131789.0,0,0.0,0.0,0.0
0x04d079566c66be71fa4a6a70ed58c65284f6f82b,2,7605389524295543.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04d0d0c4bf3ff7d5b54869b813a4026414b57f1d,4,4.6e+21,2.9e+17,2.9e+17,4.6e+21,0,1.0,6.304347826086956e-05,0.0
0x04d0f59c2b4e23210dd7f6ece497e732814e759b,1,1108535.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04d12047150d1cf5f6560369261cdffc4ea65524,2,1e+17,5.000007717384487e+16,0.0,0.0,0,0.0,0.5000007717384487,0.0
0x04d1cdf9fd1122f863126c50fc96cdfcb6400172,34,1.7800000000250841e+19,6.242950301007752e+18,603838776314608.0,248420489162.0,0,9.672330343830142e-05,0.35072754499549297,0.0
0x04d1e3032002bf14d508b9be1272bcd391991740,8,1.0600000000000002e+22,2e+21,2.0012857396104297e+21,3166516.0,0,1.0006428698052148,0.18867924528301883,0.0
0x04d24342c8b8a7310d9119d891c44b867187f033,2,10243000000.0,0.0,0.0,10243000111.0,0,0.0,0.0,0.0
0x04d25fb9b9ab1c310a20c74012f31a98d8a3fb60,1,9e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04d34271e0216a8e3bab7598557112f70a06dc48,4,1e+21,2.6e+20,2.6e+20,9.9999997e+20,0,1.0,0.26,0.0
0x04d3878b491afb02abaec1dc7964e69cd01781be,7,9.0219e+22,7e+22,7.074e+22,9.090100000000001e+22,0,1.0105714285714285,0.7758897793147785,0.0
0x04d3f7e620e40fc5e78ba88b1a1745d33e722a8d,1,100000000.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04d636d093a0ec32e981c2c87b47ad8437f5c8c8,4,3e+21,2e+17,2e+17,3e+21,0,1.0,6.666666666666667e-05,0.0
0x04d7391040d7da7f5e9e04f78b3f516a0a0ceaf4,1,1287318.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04d77f0bcc07515b0ba5d67bb812d6dcf1f1b2f6,51,5.1801760930895666e+20,1.0611840085448999e+20,7993463528657757.0,2.0608976528239477e+19,0,7.532589507844572e-05,0.20485481371193837,0.0
0x04d7a4f5ef30dfb0b266376a4d08621540786c8a,1,1953126.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04d8763310b89bc61ced6f4a86f3eeca7613a157,1,4706987271748934.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04d8e6eb0e3e3a7211ad92355c9c35e107bbc7eb,1,8608103.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04d9d6934fa51db9f34afd7e65ca08a9d9dfd818,4,1.0136463778547739e+19,1e+18,0.0,4e+17,0,0.0,0.09865373387081457,0.0
0x04d9f6ecd792e48a09fa5dc2138baed8e628a7e5,1089,1.0522194033147938e+22,5.065978824042428e+21,4.899992757466594e+21,7.759629104378922e+21,0,0.9672351440183509,0.4814565106937905,0.0
0x04db48ca88f936bacd571b4c4ff4e3b1f5687bcb,1,1.057e+17,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04dbfb3ea8b3a57a8e4bcec3af0269344b929f6a,1,5991656090810632.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04dc49397769e402f28c1e65cefcf31664a03377,1,3.7e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04dc6792cdf6f04acf894780cfb486fd0987ae86,12,2.9991e+22,22518935573.0,22532769531.0,0.0,0,1.000614325573034,7.508564426994765e-13,0.0
0x04dcc7c1dc6cd28a3d7e1c16d6567643445014c2,1,6621396944317618.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04dd50bdd139a9981bbaca6451f79b22d5af3ecf,3,2.75e+18,4005000000.0,0.0,4e+17,0,0.0,1.4563636363636363e-09,0.0
0x04dde662ee487ca57b13932a23352eb854ec36bf,1,0.0,100000000000000.0,0.0,0.0,0,0.0,0.0,0.0
0x04ddf96a61c4c44731f04df4e963f61cfe3c9c6d,147,1.0313498356671423e+24,9.2020000000193e+23,8.071690349253844e+23,4.848186911104372e+22,0,0.8771669581870154,0.892228774542526,0.0
0x04de57ea266868ee5ba9d98e744113d1ef889e15,2,1.2347496770393314e+16,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04df6080e88b03f222a7297562428c5828a59500,1,1986654.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04dfa904deeccfe06cfa698966deb2483c8b759e,2,1010790605.0,0.0,0.0,1010791700.0,0,0.0,0.0,0.0
0x04e086dbc437c49e89ffd74cd11beb59d49e6180,1,1.3e+18,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04e0d1a9aa9a0196175bd65c925de8975e0119db,1,4e+20,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04e143012ddcd4da17c439992614f51d4f2d367d,4,200000001013882.0,18802021821780.0,0.0,0.0,0,0.0,0.09401010863232422,0.0
0x04e1a99f76658931ef68f1b6a948378834282954,28,4.211000000013069e+20,1051506648.0,1051520625.0,1.251043243140056e+21,0,1.0000132923553329,2.4970473711629933e-12,0.0
0x04e1d908395d64f429d57b7e848e4b63b1cdd91a,2,2038084.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04e2100602d434733dd26d5a4d17257a89038df9,1,1109815.0,0.0,0.0,0.0,0,0.0,0.0,0.0
0x04e2b5c5d91f7f630d36142043d8a1752af689c0,4,5.3e+21,8.88e+20,8.88e+20,5.3e+21,0,1.0,0.16754716981132076,0.0
0x04e40c8f0b5c7e71d2eaca55387405326d533f56,44,2.3619774466358745e+21,1.0554411101063979e+21,0.0,3.255798383645523e+21,0,0.0,0.4468463962726,0.0
0x04e45ee310048f79d0eb1d7efedaa45c1973dcc1,6,2.0975079305325583e+20,105000000.0,0.0,0.0,0,0.0,5.00594054837926e-13,0.0
0x04e492d349e82cafdc314cc0d966592b6ee9df11,675,1.0348091375065732e+23,1.7506995328436748e+22,1.6353095046902388e+22,2.448314557111046e+22,0,0.9340891877854065,0.1691809116666748,0.0
0x04e51339af9f53915c2ad3a955b13c9ba5a67433,26,2.817086464503399e+23,2.125e+23,2.1306245634434513e+23,2.8222454735108247e+23,0,1.0026468533851536,0.7543254446663209,0.0
